,id,main_code,name,advisor,trustee,operate_mode_id,operate_mode,underlying_asset_type_id,underlying_asset_type,start_date,end_date
374,3558,159912,深300ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2011-09-16,
375,3559,159913,深价值,交银施罗德基金管理有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2011-09-22,
376,3560,159915,创业板,易方达基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2011-09-20,
377,3561,159916,深F60,建信基金管理有限责任公司,中国民生银行股份有限公司,401005,ETF,402001,股票型,2011-09-08,
378,3562,159917,中小成长,国泰基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2012-03-15,
379,3563,159918,中创400,嘉实基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2012-03-22,
380,3564,159919,300ETF,嘉实基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2012-05-07,
381,3565,159920,恒生ETF,华夏基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2012-08-09,
382,3566,159921,中小等权,诺安基金管理有限公司,交通银行股份有限公司,401005,ETF,402001,股票型,2012-12-10,
383,3567,159922,500ETF,嘉实基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-02-06,
384,3568,159923,100ETF,大成基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2013-02-07,
385,3569,159924,300等权,景顺长城基金管理有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2013-05-07,
386,3570,159925,南方300,南方基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2013-02-18,
387,3572,159927,A300ETF,鹏华基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-07-19,
388,3573,159928,消费ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2013-08-23,
389,3574,159929,医药ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2013-08-23,
390,3575,159930,能源ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2013-08-23,
391,3576,159931,金融ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2013-08-23,
392,3577,159932,500深ETF,大成基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2013-09-12,
393,3578,159933,金地ETF,国投瑞银基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2013-09-17,
394,3580,159935,景顺500,景顺长城基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2013-12-26,
395,3581,159936,可选消费,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2014-06-03,
396,3582,159938,广发医药,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2014-12-01,
397,3583,159939,信息技术,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2015-01-08,
398,3584,159940,全指金融,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2015-03-23,
399,3585,159941,纳指ETF,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2015-06-10,
400,3586,159942,中创100,华润元大基金管理有限公司,招商证券股份有限公司,401005,ETF,402001,股票型,2015-05-25,
401,3587,159943,深证ETF,大成基金管理有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2015-06-05,
402,3588,159944,全指材料,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2015-06-25,
403,3589,159945,全指能源,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2015-06-25,
404,3590,159946,全指消费,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2015-07-01,
405,3591,159948,创业板EF,南方基金管理股份有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2016-05-13,
406,3592,159949,创业板50,华安基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2016-06-30,
407,3593,159950,深成指EF,易方达基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2017-04-27,
408,3594,159951,中关村A,嘉实基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2017-06-07,
409,3595,159952,创业ETF,广发基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2017-04-25,
410,3596,159953,工业ETF,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2017-06-13,
411,3597,159954,H股ETF,南方基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2018-02-08,
412,3598,159955,创业板E,嘉实基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2017-07-14,
413,3599,159956,创业板F,建信基金管理有限责任公司,中国银河证券股份有限公司,401005,ETF,402001,股票型,2018-02-06,
414,3600,159957,创业板HX,华夏基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2017-12-08,
415,3601,159958,创业板ET,工银瑞信基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2017-12-25,
416,3604,160121,南方金砖,南方基金管理股份有限公司,中国工商银行股份有限公司,401003,QDII,402001,股票型,2010-12-09,
417,3606,160125,南方香港,南方基金管理股份有限公司,中国农业银行股份有限公司,401006,LOF,402001,股票型,2011-09-26,
418,3610,160133,南方天元,南方基金管理股份有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2014-07-03,
419,3611,160138,南方恒生中国企业精明指数,南方基金管理股份有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2017-04-26,
420,3612,160140,南方道琼斯美国精选REIT指数,南方基金管理股份有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2017-10-26,
421,3614,160213,国泰纳指,国泰基金管理有限公司,中国建设银行股份有限公司,401003,QDII,402001,股票型,2010-04-29,
422,3618,160223,创业板基,国泰基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2016-11-11,
423,3621,160322,港股精选,华夏基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2016-11-11,
424,3625,160416,石油基金,华安基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2012-03-29,
425,3648,160615,鹏华沪深300指数(LOF),鹏华基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2009-04-03,
426,3649,160616,鹏华中证500指数（LOF）,鹏华基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2010-02-05,
427,3656,160643,空天一体,鹏华基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2017-06-13,
428,3657,160644,鹏华港美互联网股票(LOF),鹏华基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2017-11-16,
429,3659,160716,嘉实基本面50指数（LOF）,嘉实基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2009-12-30,
430,3660,160717,恒生H股,嘉实基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2010-09-30,
431,3666,160807,长盛300,长盛基金管理有限公司,招商银行股份有限公司,401006,LOF,402001,股票型,2010-08-04,
432,3673,160919,大成产业,大成基金管理有限公司,中国农业银行股份有限公司,401006,LOF,402001,股票型,2014-12-26,
433,3675,160922,恒生中小,大成基金管理有限公司,中国农业银行股份有限公司,401006,LOF,402001,股票型,2016-12-02,
434,3677,160924,恒指LOF,大成基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2017-08-10,
435,3679,161017,富国500,富国基金管理有限公司,中国农业银行股份有限公司,401006,LOF,402001,股票型,2011-10-12,
436,3681,161033,智能汽车,富国基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2016-02-16,
437,3682,161035,医药增强,富国基金管理有限公司,交通银行股份有限公司,401006,LOF,402001,股票型,2016-11-11,
438,3683,161036,娱乐增强,富国基金管理有限公司,中国银行股份有限公司,401006,LOF,402001,股票型,2017-03-13,
439,3684,161037,高端制造,富国基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2017-04-27,
440,3690,161124,易方达香港恒生综合小型股指数(QDII-LOF),易方达基金管理有限公司,招商银行股份有限公司,401006,LOF,402001,股票型,2016-11-02,
441,3691,161210,国投新兴,国投瑞银基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2010-06-10,
442,3693,161213,国投消费,国投瑞银基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2010-12-16,
443,3695,161217,国投资源,国投瑞银基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2011-07-21,
444,3701,161227,深证100,国投瑞银基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2015-08-14,
445,3702,161229,国投中国,国投瑞银基金管理有限公司,中国银行股份有限公司,401006,LOF,402001,股票型,2015-12-21,
446,3720,161631,人工智能,融通基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2017-04-10,
447,3723,161714,招商金砖,招商基金管理有限公司,中国银行股份有限公司,401006,LOF,402001,股票型,2011-02-11,
448,3736,161907,万家红利,万家基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2011-03-17,
449,3746,162208,泰达首选,泰达宏利基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2006-12-01,
450,3752,162307,海富100,海富通基金管理有限公司,中国银行股份有限公司,401006,LOF,402001,股票型,2009-10-30,
451,3753,162416,香港本地,华宝基金管理有限公司,中国银行股份有限公司,401006,LOF,402001,股票型,2018-03-30,
452,3762,163110,申万量化,申万菱信基金管理有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2011-06-16,
453,3764,163119,申万健康,申万菱信基金管理有限公司,中国农业银行股份有限公司,401006,LOF,402001,股票型,2016-10-10,
454,3770,163407,兴全300,兴全基金管理有限公司,中国农业银行股份有限公司,401006,LOF,402001,股票型,2010-11-02,
455,3784,163808,中银100,中银基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2009-09-04,
456,3792,163821,中银300E,中银基金管理有限公司,招商银行股份有限公司,401006,LOF,402001,股票型,2012-05-17,
457,3798,164205,天弘文化新兴产业,天弘基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2010-08-12,
458,3806,164823,深成LOF,工银瑞信基金管理有限公司,中信建投证券股份有限公司,401006,LOF,402001,股票型,2017-09-15,
459,3808,164906,中国互联,交银施罗德基金管理有限公司,中国农业银行股份有限公司,401006,LOF,402001,股票型,2015-05-27,
460,3809,165309,建信300,建信基金管理有限责任公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2009-11-05,
461,3815,165510,信诚四国,中信保诚基金管理有限公司,中国银行股份有限公司,401006,LOF,402001,股票型,2010-12-17,
462,3824,165806,东吴沪深300指数,东吴基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2012-03-09,
463,3828,166402,沪港深F,浦银安盛基金管理有限公司,招商证券股份有限公司,401006,LOF,402001,股票型,2017-04-27,
464,3836,167702,德邦量化优选股票(LOF),德邦基金管理有限公司,国泰君安证券股份有限公司,401006,LOF,402001,股票型,2017-03-24,
465,3837,167901,华宸300,华宸未来基金管理有限公司,中信银行股份有限公司,401006,LOF,402001,股票型,2013-04-26,
466,3859,180003,银华-道琼斯88指数,银华基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2004-08-11,
467,3904,200002,长城久泰沪深300指数,长城基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,2004-05-21,
468,3930,202211,南方中证100指数,南方基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2008-11-12,
469,3935,202801,南方全球,南方基金管理股份有限公司,中国工商银行股份有限公司,401003,QDII,402001,股票型,2007-09-19,
470,3945,206012,鹏华价值精选,鹏华基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2012-04-16,
471,3966,213010,宝盈100,宝盈基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2010-02-08,
472,3978,217015,招商全球,招商基金管理有限公司,中国工商银行股份有限公司,401003,QDII,402001,股票型,2010-03-25,
473,3993,233010,大摩深证300,摩根士丹利华鑫基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2011-11-15,
474,4007,240014,华宝中证100,华宝基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2009-09-29,
475,4076,290010,泰信中证200,泰信基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2011-06-09,
476,4080,310318,申万沪深300增强,申万菱信基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2004-11-29,
477,4087,310398,申万沪深300,申万菱信基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2010-02-11,
478,4098,320010,诺安中证100,诺安基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2009-10-27,
479,4102,320014,诺安沪深300指数增强,诺安基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2011-04-07,
480,4105,320017,诺安收益,诺安基金管理有限公司,中国工商银行股份有限公司,401003,QDII,402001,股票型,2011-09-23,
481,4107,320020,诺安策略精选股票,诺安基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2012-05-28,
482,4109,320022,诺安研究精选,诺安基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2012-12-10,
483,4111,340006,兴全全球,兴全基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,2006-09-20,
484,4122,360001,量化核心,光大保德信基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402001,股票型,2004-08-27,
485,4138,370023,上投消费,上投摩根基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2012-09-25,
486,4147,376510,上投大盘,上投摩根基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2010-12-20,
487,4175,399001,中海上证50,中海基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2010-03-25,
488,4176,399011,中海医疗保健,中海基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2012-03-07,
489,4197,410008,华富中证100,华富基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,2009-12-30,
490,4199,410010,华富中小板,华富基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2011-12-09,
491,4211,450008,国富300,国海富兰克林基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,2009-09-03,
492,4212,450009,国富中小盘,国海富兰克林基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,2010-11-23,
493,4216,457001,国富亚洲,国海富兰克林基金管理有限公司,中国农业银行股份有限公司,401003,QDII,402001,股票型,2012-02-22,
494,4229,470007,添富上证,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,2009-07-01,
495,4248,481009,工银沪深300指数,工银瑞信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,2009-03-05,
496,4264,486001,工银全球,工银瑞信基金管理有限公司,中国银行股份有限公司,401003,QDII,402001,股票型,2008-02-14,
497,4265,486002,工银精选,工银瑞信基金管理有限公司,中国建设银行股份有限公司,401003,QDII,402001,股票型,2010-05-25,
498,4296,501005,汇添富中证精准医指数(LOF),汇添富基金管理股份有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2016-01-21,
499,4297,501007,汇添富中证互联网医疗指数(LOF),汇添富基金管理股份有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2016-12-22,
500,4298,501009,汇添富中证生物科技指数(LOF),汇添富基金管理股份有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2016-12-22,
501,4299,501011,汇添富中证中药指数(LOF),汇添富基金管理股份有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2016-12-29,
502,4301,501016,券商基金,国泰基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2017-04-27,
503,4304,501019,军工基金,国泰基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2017-03-29,
504,4305,501020,国企改,国泰基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2017-03-29,
505,4306,501021,华宝标普香港上市中国中小盘指数(QDII-LOF),华宝基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2016-06-24,
506,4308,501023,港中小企,鹏华基金管理有限公司,中国银行股份有限公司,401006,LOF,402001,股票型,2016-09-29,
507,4309,501025,香港银行,鹏华基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2016-11-10,
508,4313,501030,汇添富中证环境治理指数(LOF),汇添富基金管理股份有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2016-12-29,
509,4317,501036,汇添富中证500指数(LOF),汇添富基金管理股份有限公司,招商证券股份有限公司,401006,LOF,402001,股票型,2017-08-10,
510,4321,501043,汇添富沪深300指数（LOF）,汇添富基金管理股份有限公司,中国国际金融股份有限公司,401006,LOF,402001,股票型,2017-09-06,
511,4323,501047,汇添富中证全指证券公司指数(LOF),汇添富基金管理股份有限公司,中信建投证券股份有限公司,401006,LOF,402001,股票型,2017-12-04,
512,4325,501050,华夏上证50AH优选指数(LOF),华夏基金管理有限公司,中国建设银行股份有限公司,401006,LOF,402001,股票型,2016-10-27,
513,4335,501301,华宝港股通恒生中国(香港上市)25指数(LOF),华宝基金管理有限公司,招商证券股份有限公司,401006,LOF,402001,股票型,2017-04-20,
514,4337,501305,汇添富中证港股通高股息投资指数(LOF),汇添富基金管理股份有限公司,中国工商银行股份有限公司,401006,LOF,402001,股票型,2017-11-24,
515,4339,510010,治理ETF,交银施罗德基金管理有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2009-09-25,
516,4340,510020,超大ETF,博时基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2009-12-29,
517,4341,510030,价值ETF,华宝基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2010-04-23,
518,4342,510050,50ETF,华夏基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2004-12-30,
519,4343,510060,央企ETF,工银瑞信基金管理有限公司,招商银行股份有限公司,401005,ETF,402001,股票型,2009-08-26,
520,4344,510070,民企ETF,鹏华基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2010-08-05,
521,4347,510090,责任ETF,建信基金管理有限责任公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2010-05-28,
522,4348,510110,周期ETF,海富通基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2010-09-19,
523,4349,510120,非周ETF,海富通基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2011-04-22,
524,4350,510130,中盘ETF,易方达基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2010-03-29,
525,4351,510150,消费ETF,招商基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2010-12-08,
526,4352,510160,小康ETF,南方基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2010-08-27,
527,4353,510170,商品ETF,国联安基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2010-11-26,
528,4354,510180,180ETF,华安基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2006-04-13,
529,4355,510190,龙头ETF,华安基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2010-11-18,
530,4356,510210,综指ETF,富国基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2011-01-30,
531,4357,510220,中小ETF,华泰柏瑞基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2011-01-26,
532,4358,510230,金融ETF,国泰基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2011-03-31,
533,4359,510260,新兴ETF,诺安基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2011-04-07,
534,4360,510270,国企ETF,中银基金管理有限公司,招商银行股份有限公司,401005,ETF,402001,股票型,2011-06-16,
535,4361,510280,成长ETF,华宝基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2011-08-04,
536,4362,510290,380ETF,南方基金管理股份有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2011-09-16,
537,4363,510300,300ETF,华泰柏瑞基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2012-05-04,
538,4364,510310,HS300ETF,易方达基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-03-06,
539,4365,510330,华夏300,华夏基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2012-12-25,
540,4366,510360,广发300,广发基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2015-08-20,
541,4367,510380,国寿300,国寿安保基金管理有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2018-01-19,
542,4368,510390,平安300,平安基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2017-12-25,
543,4369,510410,资源ETF,博时基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2012-04-10,
544,4370,510420,180EWETF,景顺长城基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2012-06-12,
545,4371,510430,50等权,银华基金管理股份有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2012-08-23,
546,4372,510440,500沪市,大成基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2012-08-24,
547,4373,510450,180高ETF,上投摩根基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2013-07-08,
548,4374,510500,500ETF,南方基金管理股份有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2013-02-06,
549,4375,510510,广发500,广发基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2013-04-11,
550,4376,510520,诺安500,诺安基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2014-02-07,
551,4377,510560,国寿500,国寿安保基金管理有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2015-05-29,
552,4378,510580,ZZ500ETF,易方达基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2015-08-27,
553,4379,510610,能源行业,华夏基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-03-28,
554,4380,510620,材料行业,华夏基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-03-28,
555,4381,510630,消费行业,华夏基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-03-28,
556,4382,510650,金融行业,华夏基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-03-28,
557,4383,510660,医药行业,华夏基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-03-28,
558,4384,510680,万家50,万家基金管理有限公司,华夏银行股份有限公司,401005,ETF,402001,股票型,2013-10-31,
559,4385,510700,百强ETF,长盛基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2013-04-24,
560,4386,510710,上50ETF,博时基金管理有限公司,招商银行股份有限公司,401005,ETF,402001,股票型,2015-05-27,
561,4387,510800,上证50,建信基金管理有限责任公司,中国银河证券股份有限公司,401005,ETF,402001,股票型,2017-12-22,
562,4388,510810,上海国企,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2016-07-28,
563,4389,510820,上海改革,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2017-12-01,
564,4390,510880,红利ETF,华泰柏瑞基金管理有限公司,招商银行股份有限公司,401005,ETF,402001,股票型,2006-11-17,
565,4391,510900,H股ETF,易方达基金管理有限公司,交通银行股份有限公司,401005,ETF,402001,股票型,2012-08-09,
566,4405,512000,券商ETF,华宝基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2016-08-30,
567,4406,512010,医药ETF,易方达基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-09-23,
568,4407,512070,非银ETF,易方达基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2014-06-26,
569,4408,512100,1000ETF,南方基金管理股份有限公司,招商银行股份有限公司,401005,ETF,402001,股票型,2016-09-29,
570,4409,512110,中证地产,华安基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-12-04,
571,4410,512120,医药50,华安基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2013-12-04,
572,4411,512200,房地产,南方基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2017-08-25,
573,4412,512210,景顺食品,景顺长城基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2014-07-18,
574,4413,512220,景顺TMT,景顺长城基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2014-07-18,
575,4414,512230,景顺医药,景顺长城基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2014-07-18,
576,4415,512300,500医药,南方基金管理股份有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2014-10-30,
577,4416,512310,500工业,南方基金管理股份有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2015-04-08,
578,4417,512330,500信息,南方基金管理股份有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2015-06-29,
579,4418,512340,500原料,南方基金管理股份有限公司,中国农业银行股份有限公司,401005,ETF,402001,股票型,2015-04-16,
580,4419,512400,有色金属,南方基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2017-08-03,
581,4420,512500,中证500,华夏基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2015-05-05,
582,4421,512510,ETF500,华泰柏瑞基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2015-05-13,
583,4422,512550,富时A50,嘉实基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2017-07-03,
584,4423,512560,中证军工,易方达基金管理有限公司,招商银行股份有限公司,401005,ETF,402001,股票型,2017-07-14,
585,4424,512570,中证证券,易方达基金管理有限公司,招商银行股份有限公司,401005,ETF,402001,股票型,2017-07-27,
586,4425,512580,环保ETF,广发基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2017-01-25,
587,4426,512600,主要消费,嘉实基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2014-06-13,
588,4427,512610,医药卫生,嘉实基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2014-06-13,
589,4428,512640,金融地产,嘉实基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2014-06-20,
590,4429,512660,军工ETF,国泰基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2016-07-26,
591,4430,512680,军工基金,广发基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2016-08-30,
592,4431,512700,银行基金,南方基金管理股份有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2017-06-28,
593,4432,512800,银行ETF,华宝基金管理有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2017-07-18,
594,4433,512810,军工行业,华宝基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2016-08-05,
595,4434,512880,证券ETF,国泰基金管理有限公司,中国建设银行股份有限公司,401005,ETF,402001,股票型,2016-07-26,
596,4435,512900,证券基金,南方基金管理股份有限公司,中国银行股份有限公司,401005,ETF,402001,股票型,2017-03-10,
597,4436,512980,传媒ETF,广发基金管理有限公司,中国工商银行股份有限公司,401005,ETF,402001,股票型,2017-12-27,
